Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
12-02-2004,WIPRO,EQ,1608.9,1620,1627,1560.55,1580,1577.35,1590.74,485089,7.7165E+13,,117493,0.2422
13-02-2004,WIPRO,EQ,1577.35,1580,1632,1580,1627.15,1625.55,1610.89,516983,8.32801E+13,,53173,0.1029
16-02-2004,WIPRO,EQ,1625.55,1601.2,1640,1601.2,1617.95,1616.8,1623.66,338130,5.4901E+13,,43607,0.129
17-02-2004,WIPRO,EQ,1616.8,1618,1624.7,1585,1601,1608.45,1608.25,348491,5.6046E+13,,42260,0.1213
18-02-2004,WIPRO,EQ,1608.45,1620,1626,1585.6,1586,1590.6,1605.59,290436,4.66321E+13,,29197,0.1005
19-02-2004,WIPRO,EQ,1590.6,1598,1598,1498.15,1500.05,1511,1535.13,693767,1.06502E+14,,147138,0.2121
20-02-2004,WIPRO,EQ,1511,1499.8,1529.05,1454,1523.05,1503.9,1493.39,766299,1.14438E+14,,115790,0.1511
23-02-2004,WIPRO,EQ,1503.9,1508,1521,1460.15,1460.15,1468.4,1490.31,370544,5.52224E+13,,80355,0.2169
24-02-2004,WIPRO,EQ,1468.4,1462.1,1480,1422.3,1459,1467.05,1450.96,551345,7.99982E+13,,71028,0.1288
25-02-2004,WIPRO,EQ,1467.05,1474,1474,1430.15,1431.1,1442.5,1445.89,448168,6.48004E+13,,102019,0.2276
26-02-2004,WIPRO,EQ,1442.5,1449,1468.7,1404.9,1412,1418.8,1437.03,710242,1.02064E+14,,187130,0.2635
27-02-2004,WIPRO,EQ,1418.8,1450,1470,1397.3,1462,1454.55,1426.72,721091,1.02879E+14,,171068,0.2372
01-03-2004,WIPRO,EQ,1454.55,1480,1504,1455.2,1496,1498.1,1481.38,382186,5.66164E+13,,82446,0.2157
03-03-2004,WIPRO,EQ,1498.1,1485.2,1524.9,1468,1524.9,1508,1492.54,434154,6.47992E+13,,71350,0.1643
04-03-2004,WIPRO,EQ,1508,1520,1535,1500.15,1511,1514.8,1520.32,397572,6.04435E+13,,67613,0.1701
05-03-2004,WIPRO,EQ,1514.8,1520,1523,1475.25,1479.9,1488.75,1497.02,472770,7.07745E+13,,128530,0.2719
08-03-2004,WIPRO,EQ,1488.75,1490,1499,1431,1431,1442.7,1460.31,355056,5.18493E+13,,80940,0.228
09-03-2004,WIPRO,EQ,1442.7,1439,1439,1395.2,1422.15,1429.1,1418.51,511998,7.26273E+13,,116751,0.228
10-03-2004,WIPRO,EQ,1429.1,1420,1475,1404,1446.1,1461.6,1444.45,639289,9.23419E+13,,79220,0.1239
11-03-2004,WIPRO,EQ,1461.6,1430,1460,1412.2,1459.95,1437.55,1439.16,399116,5.74391E+13,,51514,0.1291
12-03-2004,WIPRO,EQ,1437.55,1440,1485,1425.35,1468,1469.8,1449.43,345286,5.0047E+13,,52187,0.1511
15-03-2004,WIPRO,EQ,1469.8,1494.8,1498.35,1408,1416,1424.45,1444.04,474505,6.85204E+13,,122237,0.2576
16-03-2004,WIPRO,EQ,1424.45,1406,1468,1401.05,1460,1458.15,1437.25,389748,5.60166E+13,,89138,0.2287
17-03-2004,WIPRO,EQ,1458.15,1465,1510,1435,1461,1468.05,1459.57,396605,5.78874E+13,,93985,0.237
18-03-2004,WIPRO,EQ,1468.05,1475,1475,1410.55,1415.15,1424.65,1443.56,294468,4.25084E+13,,80534,0.2735
19-03-2004,WIPRO,EQ,1424.65,1440,1459,1415,1422,1436.45,1434.99,481533,6.90993E+13,,103608,0.2152
22-03-2004,WIPRO,EQ,1436.45,1425,1439.8,1372,1375.25,1382.1,1406.92,361874,5.09126E+13,,57541,0.159
23-03-2004,WIPRO,EQ,1382.1,1370.15,1422.4,1360,1395,1401.25,1390.46,411252,5.7183E+13,,74583,0.1814
24-03-2004,WIPRO,EQ,1401.25,1395,1395,1360,1392,1382.2,1375.11,381649,5.24808E+13,,73049,0.1914
25-03-2004,WIPRO,EQ,1382.2,1389.8,1417,1370.15,1394.7,1384.55,1389.96,348123,4.83876E+13,,86537,0.2486
26-03-2004,WIPRO,EQ,1384.55,1395.6,1435,1395.6,1432,1427.7,1421.1,399253,5.67377E+13,,98035,0.2455
29-03-2004,WIPRO,EQ,1427.7,1435,1435,1392.5,1406.15,1411.7,1411.47,206436,2.91379E+13,,29482,0.1428
30-03-2004,WIPRO,EQ,1411.7,1419,1424.8,1368.1,1385,1377.7,1393.74,358604,4.99801E+13,,77791,0.2169
31-03-2004,WIPRO,EQ,1377.7,1386,1394.7,1351.05,1355.25,1361.2,1368.99,456666,6.25169E+13,,92607,0.2028
01-04-2004,WIPRO,EQ,1361.2,1358,1383.8,1351.2,1362,1368.75,1372.25,284237,3.90044E+13,,46285,0.1628
02-04-2004,WIPRO,EQ,1368.75,1375,1381.95,1340,1347.1,1349.45,1362.93,398410,5.43005E+13,,54743,0.1374
05-04-2004,WIPRO,EQ,1349.45,1350,1407.5,1327.15,1395,1392.9,1382.06,435866,6.02393E+13,,48547,0.1114
06-04-2004,WIPRO,EQ,1392.9,1410.2,1441.8,1392,1411,1409.3,1407.74,398392,5.60832E+13,,73618,0.1848
07-04-2004,WIPRO,EQ,1409.3,1412,1431.6,1379,1426,1417.2,1400.64,328052,4.59484E+13,,96115,0.293
08-04-2004,WIPRO,EQ,1417.2,1500,1525,1446.25,1462.2,1463.9,1464.87,745802,1.0925E+14,,282399,0.3787
12-04-2004,WIPRO,EQ,1463.9,1487,1490,1441.2,1441.2,1451.8,1462.22,296488,4.33532E+13,,89803,0.3029
13-04-2004,WIPRO,EQ,1451.8,1485,1617,1480.55,1607,1607.1,1559.14,1028040,1.60286E+14,,215408,0.2095
15-04-2004,WIPRO,EQ,1607.1,1630,1648,1590,1604.7,1599,1617.11,805857,1.30316E+14,,172209,0.2137
16-04-2004,WIPRO,EQ,1599,1634,1675,1616,1625,1626.15,1633.18,1063679,1.73718E+14,,230970,0.2171
17-04-2004,WIPRO,EQ,1626.15,1638,1639.9,1616,1619,1619.25,1622.27,195956,3.17894E+13,,49502,0.2526
19-04-2004,WIPRO,EQ,1619.25,1600.1,1615,1576.1,1592.05,1594.4,1589.47,484012,7.69325E+13,,129430,0.2674
20-04-2004,WIPRO,EQ,1594.4,1609,1614,1594,1601,1606.7,1603.99,336300,5.39423E+13,,33341,0.0991
21-04-2004,WIPRO,EQ,1606.7,1585,1609,1580,1594,1597.25,1600.34,387555,6.20218E+13,,128343,0.3312
22-04-2004,WIPRO,EQ,1597.25,1601,1632.8,1593.1,1616.1,1612.8,1616.53,349518,5.65008E+13,,53690,0.1536
23-04-2004,WIPRO,EQ,1612.8,1630,1630,1588.6,1596,1593.5,1605.06,275175,4.41673E+13,,62359,0.2266
27-04-2004,WIPRO,EQ,1593.5,1581,1597,1525,1526,1531.25,1558.59,490388,7.64316E+13,,195471,0.3986
28-04-2004,WIPRO,EQ,1531.25,1530,1549,1515.2,1522,1521.55,1530.72,348677,5.33727E+13,,78668,0.2256
29-04-2004,WIPRO,EQ,1521.55,1522,1555,1511.2,1555,1534.3,1524.01,357526,5.44872E+13,,125793,0.3518
30-04-2004,WIPRO,EQ,1534.3,1543,1569.75,1510,1543.8,1545.2,1550.87,405261,6.28506E+13,,91197,0.225
03-05-2004,WIPRO,EQ,1545.2,1600,1600,1529.05,1565,1554.75,1548.27,367012,5.68234E+13,,49805,0.1357
04-05-2004,WIPRO,EQ,1554.75,1575.8,1603.65,1572,1590,1591.4,1591.18,294910,4.69253E+13,,66998,0.2272
05-05-2004,WIPRO,EQ,1591.4,1579,1620,1579,1610,1605.75,1604.02,301921,4.84288E+13,,80986,0.2682
06-05-2004,WIPRO,EQ,1605.75,1616.3,1629.95,1585.15,1586.95,1591.6,1599.5,280452,4.48583E+13,,60511,0.2158
07-05-2004,WIPRO,EQ,1591.6,1590,1590,1542.1,1545.85,1549.75,1558.01,220881,3.44134E+13,,52680,0.2385
10-05-2004,WIPRO,EQ,1549.75,1528.25,1560,1515.55,1537,1535.05,1528.83,160578,2.45497E+13,,46054,0.2868
11-05-2004,WIPRO,EQ,1535.05,1506,1526,1481,1500.25,1506.5,1507.75,187091,2.82087E+13,,45131,0.2412
12-05-2004,WIPRO,EQ,1506.5,1502,1535.8,1502,1525.75,1528.3,1525.66,218947,3.3404E+13,,68249,0.3117
13-05-2004,WIPRO,EQ,1528.3,1520,1625,1470.25,1602.5,1595.65,1569.04,521830,8.18772E+13,,100898,0.1934
14-05-2004,WIPRO,EQ,1595.65,1611.1,1623,1526.5,1555,1545.6,1582.96,529999,8.38965E+13,,151862,0.2865
17-05-2004,WIPRO,EQ,1545.6,1540,1550,1190,1240,1243.05,1363.57,389417,5.30995E+13,,191006,0.4905
18-05-2004,WIPRO,EQ,1243.05,1235,1610,1201,1500,1539.25,1444.06,792112,1.14386E+14,,358825,0.453
19-05-2004,WIPRO,EQ,1539.25,1556,1577.6,1479,1519,1521.55,1535.6,394627,6.05988E+13,,82642,0.2094
20-05-2004,WIPRO,EQ,1521.55,1554,1650,1465.65,1470.1,1474.7,1493.21,298427,4.45613E+13,,77656,0.2602
21-05-2004,WIPRO,EQ,1474.7,1475,1525,1427,1515,1511.65,1478.77,341074,5.04371E+13,,46127,0.1352
24-05-2004,WIPRO,EQ,1511.65,1531,1623.4,1518,1596.5,1610.1,1592.98,562031,8.95304E+13,,127509,0.2269
25-05-2004,WIPRO,EQ,1610.1,1591,1644,1550,1606,1619.95,1596.1,672198,1.0729E+14,,115098,0.1712
26-05-2004,WIPRO,EQ,1619.95,1635,1637.9,1575.15,1580,1588.95,1613,479142,7.72856E+13,,68436,0.1428
27-05-2004,WIPRO,EQ,1588.95,1577,1622,1542,1603.15,1605.45,1603.2,603090,9.66873E+13,,76323,0.1266
28-05-2004,WIPRO,EQ,1605.45,1590,1602,1455,1501,1503.65,1537.42,908799,1.39721E+14,,184401,0.2029
31-05-2004,WIPRO,EQ,1503.65,1490,1548.85,1460,1535,1523.7,1520.11,526370,8.00142E+13,,63443,0.1205
01-06-2004,WIPRO,EQ,1523.7,1541.65,1564.7,1518.15,1519.7,1526.55,1539.12,370275,5.69899E+13,,29936,0.0808
02-06-2004,WIPRO,EQ,1526.55,1520,1538.5,1501,1530,1529.2,1526.22,319434,4.87525E+13,,41990,0.1315
03-06-2004,WIPRO,EQ,1529.2,1550,1552.15,1442.1,1447,1459.75,1493.43,484287,7.23249E+13,,89088,0.184
04-06-2004,WIPRO,EQ,1459.75,1465.1,1514,1440.3,1499,1504.85,1483.68,441662,6.55286E+13,,75094,0.17
07-06-2004,WIPRO,EQ,1504.85,1574,1574,1465.15,1485.1,1485.5,1506.3,347434,5.23339E+13,,67573,0.1945
08-06-2004,WIPRO,EQ,1485.5,1497.5,1512,1481.1,1492,1495.35,1496.69,386384,5.78297E+13,,34062,0.0882
09-06-2004,WIPRO,EQ,1495.35,1492,1510,1485.25,1496.7,1495,1499.21,275328,4.12774E+13,,38285,0.1391
10-06-2004,WIPRO,EQ,1495,1480,1529,1470,1525,1523.55,1513.68,334823,5.06814E+13,,31862,0.0952
11-06-2004,WIPRO,EQ,1523.55,1530,1532,1475,1480,1479.75,1494.13,342552,5.11816E+13,,61201,0.1787
14-06-2004,WIPRO,EQ,1479.75,1499,1499,1435,1436.85,1443.65,1464.88,359022,5.25924E+13,,69981,0.1949
15-06-2004,WIPRO,EQ,1443.65,1442.5,1498.8,1430,1490,1487.15,1477.45,359530,5.31188E+13,,74041,0.2059
16-06-2004,WIPRO,EQ,1487.15,1499,1508,1472.5,1489.9,1483.4,1486.49,295793,4.39695E+13,,31808,0.1075
17-06-2004,WIPRO,EQ,1483.4,1488,1509.95,1471.25,1509.95,1504.1,1489.69,232624,3.46538E+13,,28437,0.1222
18-06-2004,WIPRO,EQ,1504.1,1515,1537,1490.25,1510,1515,1519.54,620873,9.43443E+13,,84440,0.136
21-06-2004,WIPRO,EQ,1515,1520,1575,1510,1558,1568.05,1553.78,683508,1.06202E+14,,148691,0.2175
22-06-2004,WIPRO,EQ,1568.05,1569.95,1570,1543,1559,1557.55,1556.74,478927,7.45563E+13,,99152,0.207
23-06-2004,WIPRO,EQ,1557.55,1546.1,1582,1527.65,1535.1,1535.6,1555.62,460521,7.16394E+13,,70529,0.1532
24-06-2004,WIPRO,EQ,1535.6,1540,1597.8,1531.6,1593,1588.1,1567.5,828739,1.29905E+14,,254747,0.3074
25-06-2004,WIPRO,EQ,1588.1,570,570,522.2,530.9,533.25,532.22,1178798,6.27382E+13,,141573,0.1201
28-06-2004,WIPRO,EQ,533.25,537.5,564,537.5,555.25,556.15,554.84,1977529,1.09721E+14,,433326,0.2191
29-06-2004,WIPRO,EQ,556.15,556.15,559.4,535.15,540,541.65,545.11,1697044,9.25077E+13,,393487,0.2319
30-06-2004,WIPRO,EQ,541.65,540.15,547,530,533.55,532.1,538.97,1368775,7.37729E+13,,155097,0.1133
01-07-2004,WIPRO,EQ,532.1,534,540,526.1,535.15,535.75,533.7,939381,5.01345E+13,,114332,0.1217
02-07-2004,WIPRO,EQ,535.75,530.5,540,501,526.9,527.7,531.52,922002,4.90061E+13,,96198,0.1043
05-07-2004,WIPRO,EQ,527.7,530,534.45,520.1,521,523.25,528.32,735599,3.8863E+13,,111809,0.152
06-07-2004,WIPRO,EQ,523.25,522.7,534.7,520.1,533,532.15,527.02,730516,3.84996E+13,,99732,0.1365
07-07-2004,WIPRO,EQ,532.15,530,536,513.2,515.5,516.15,522.17,1456674,7.60636E+13,,344091,0.2362
08-07-2004,WIPRO,EQ,516.15,520,528.8,490,491.9,500.55,513.66,1616905,8.30537E+13,,326156,0.2017
09-07-2004,WIPRO,EQ,500.55,501,505,470,496.85,499.85,498.61,903675,4.50585E+13,,294218,0.3256
12-07-2004,WIPRO,EQ,499.85,506.45,510,495.2,497.25,498.6,501.44,1015193,5.09055E+13,,307820,0.3032
13-07-2004,WIPRO,EQ,498.6,508.85,510,492,495.9,496.25,500.64,1112480,5.56951E+13,,329136,0.2959
14-07-2004,WIPRO,EQ,496.25,503.9,513.5,501.25,511.05,511.8,508.66,1423835,7.24248E+13,,323475,0.2272
15-07-2004,WIPRO,EQ,511.8,519.75,526.65,512.25,524.85,525.15,520.41,1434693,7.46623E+13,,558545,0.3893
16-07-2004,WIPRO,EQ,525.15,531,534,517,524.7,525.8,523.98,1173878,6.15084E+13,,311231,0.2651
19-07-2004,WIPRO,EQ,525.8,526.75,532,521,530,528.6,529.21,1111380,5.88151E+13,,501765,0.4515
20-07-2004,WIPRO,EQ,528.6,529,530,517.65,519.2,519.8,522.44,693494,3.62311E+13,,212636,0.3066
21-07-2004,WIPRO,EQ,519.8,525,530.4,517.15,530.4,524.55,523.43,841408,4.40422E+13,,170447,0.2026
22-07-2004,WIPRO,EQ,524.55,525,533,518.5,529,524.05,522.86,1028854,5.37946E+13,,316739,0.3079
23-07-2004,WIPRO,EQ,524.05,539,547,526.15,528.9,529.95,536.26,2127921,1.14112E+14,,395969,0.1861
26-07-2004,WIPRO,EQ,529.95,524.7,527,520.05,522,523.75,523.47,922156,4.8272E+13,,236556,0.2565
27-07-2004,WIPRO,EQ,523.75,525.6,528.7,517.1,518.5,519.6,523.39,715179,3.74315E+13,,133622,0.1868
28-07-2004,WIPRO,EQ,519.6,531.2,549,520.3,528,526.75,525.49,907677,4.76973E+13,,259995,0.2864
29-07-2004,WIPRO,EQ,526.75,528.7,544.9,520.5,539,541.45,535.89,2053168,1.10027E+14,,659468,0.3212
30-07-2004,WIPRO,EQ,541.45,545,554.9,542.35,546.8,546.85,548.35,1728437,9.47796E+13,,411365,0.238
02-08-2004,WIPRO,EQ,546.85,548,549.6,533.6,540.65,540.8,539.58,1152876,6.22067E+13,,169480,0.147
03-08-2004,WIPRO,EQ,540.8,542,546.05,532.2,538.85,537.9,540.48,1242305,6.71447E+13,,315646,0.2541
04-08-2004,WIPRO,EQ,537.9,538,538,527,532,531.55,531.53,807664,4.29297E+13,,135197,0.1674
05-08-2004,WIPRO,EQ,531.55,533,568.65,533,564.55,564.7,554.63,2970777,1.64767E+14,,731722,0.2463
06-08-2004,WIPRO,EQ,564.7,563,565,547.05,549.5,551.15,554.4,2135303,1.18382E+14,,252793,0.1184
09-08-2004,WIPRO,EQ,551.15,548,560.85,538.2,559.6,557.9,550.73,1494708,8.23182E+13,,357691,0.2393
10-08-2004,WIPRO,EQ,557.9,558.5,565,552.05,560,561.45,560.61,1390067,7.79282E+13,,226420,0.1629
11-08-2004,WIPRO,EQ,561.45,562,572.8,553,554,556.85,563.28,2266859,1.27688E+14,,263072,0.1161
12-08-2004,WIPRO,EQ,556.85,553,559,540.5,545,543.55,550.51,1742269,9.59142E+13,,351994,0.202
13-08-2004,WIPRO,EQ,543.55,544,546.4,531,531.6,534.4,537.36,1431747,7.69362E+13,,161547,0.1128
16-08-2004,WIPRO,EQ,534.4,534.8,542.5,531,541.5,540.25,536.93,1090674,5.85616E+13,,111757,0.1025
17-08-2004,WIPRO,EQ,540.25,548,553.8,543.05,543.9,546.2,547.66,1094736,5.99545E+13,,260432,0.2379
18-08-2004,WIPRO,EQ,546.2,546,554.8,540.1,543.85,546.25,547.67,1448794,7.93456E+13,,121447,0.0838
19-08-2004,WIPRO,EQ,546.25,549,563,549,561.7,560.35,558.64,1647252,9.20224E+13,,159728,0.097
20-08-2004,WIPRO,EQ,560.35,562,568.9,557.05,568,564.5,562.63,1584890,8.91712E+13,,222108,0.1401
23-08-2004,WIPRO,EQ,564.5,569.7,576.9,560.1,568,564.25,570.16,1454441,8.29259E+13,,172245,0.1184
24-08-2004,WIPRO,EQ,564.25,570,582.7,565.2,581.9,576.95,572.42,1757444,1.006E+14,,364137,0.2072
25-08-2004,WIPRO,EQ,576.95,583,585,563.15,564.5,565.15,569.09,1411041,8.0301E+13,,245977,0.1743
26-08-2004,WIPRO,EQ,565.15,560,576.7,560,574,574.25,570.39,1279206,7.29647E+13,,258977,0.2025
27-08-2004,WIPRO,EQ,574.25,574,574,563.4,568.1,568.5,567.88,617642,3.50749E+13,,49636,0.0804
30-08-2004,WIPRO,EQ,568.5,570,581.9,568.1,580.15,580.15,576.13,684515,3.94371E+13,,185563,0.2711
31-08-2004,WIPRO,EQ,580.15,578.5,584,572,577,578.5,578.62,888263,5.13964E+13,,178203,0.2006
01-09-2004,WIPRO,EQ,578.5,577,582,575,576.5,576.2,577.95,539065,3.11551E+13,,146254,0.2713
02-09-2004,WIPRO,EQ,576.2,580,585,574.05,578.45,578.2,581.24,754393,4.38483E+13,,125959,0.167
03-09-2004,WIPRO,EQ,578.2,581.55,583.9,575.05,582.5,581.5,579.4,524963,3.04165E+13,,96185,0.1832
06-09-2004,WIPRO,EQ,581.5,585,589,578.7,585,584,584.84,645530,3.77531E+13,,134450,0.2083
07-09-2004,WIPRO,EQ,584,585,594.35,580.05,592.5,592.2,591.23,1054249,6.23302E+13,,312444,0.2964
08-09-2004,WIPRO,EQ,592.2,595,596.9,588.5,589,590.05,592.62,692082,4.10141E+13,,94372,0.1364
09-09-2004,WIPRO,EQ,590.05,537,592.5,537,590.5,590.05,588.06,470210,2.76511E+13,,130494,0.2775
10-09-2004,WIPRO,EQ,590.05,589.15,592.85,587.3,592,591.25,590.54,509956,3.01152E+13,,108390,0.2125
13-09-2004,WIPRO,EQ,591.25,592,599.5,586.65,587.5,589.4,593.83,674749,4.00687E+13,,94809,0.1405
14-09-2004,WIPRO,EQ,589.4,589.8,603,584.3,601.6,600.9,594.43,1127306,6.70108E+13,,376868,0.3343
15-09-2004,WIPRO,EQ,600.9,602,604.8,585.6,591,589.15,593.67,1271640,7.54939E+13,,361321,0.2841
16-09-2004,WIPRO,EQ,589.15,589.5,592,581.45,590.4,590.45,587.89,644424,3.7885E+13,,149722,0.2323
17-09-2004,WIPRO,EQ,590.45,592.3,596.9,590,591.5,592.5,593.03,685120,4.06294E+13,,177219,0.2587
20-09-2004,WIPRO,EQ,592.5,590,592,578.65,581,580.9,583.03,1236019,7.20639E+13,,407476,0.3297
21-09-2004,WIPRO,EQ,580.9,581,601,577.5,600,599.25,589.74,1557433,9.18488E+13,,445515,0.2861
22-09-2004,WIPRO,EQ,599.25,602,611.8,590.35,605,606.15,601.07,1171587,7.0421E+13,,249234,0.2127
23-09-2004,WIPRO,EQ,606.15,600,602.9,590.25,591.05,593.15,596.99,752924,4.49489E+13,,138193,0.1835
24-09-2004,WIPRO,EQ,593.15,590,593.5,580,582.1,582.75,587.06,949436,5.57377E+13,,248678,0.2619
27-09-2004,WIPRO,EQ,582.75,584,585,573.15,576.5,577,578.26,953371,5.51298E+13,,326371,0.3423
28-09-2004,WIPRO,EQ,577,573,575.7,568.1,571.2,571.05,572.78,1067485,6.11431E+13,,316047,0.2961
29-09-2004,WIPRO,EQ,571.05,575,586,570,585.9,584.05,578.93,977893,5.66132E+13,,329885,0.3373
30-09-2004,WIPRO,EQ,584.05,589.9,600.85,585,598.25,596.8,590.47,1317632,7.78025E+13,,442478,0.3358
01-10-2004,WIPRO,EQ,596.8,600,608,597.9,606.05,604.45,603.91,996577,6.01839E+13,,306194,0.3072
04-10-2004,WIPRO,EQ,604.45,612,631.8,612,629,628,624.57,1299941,8.11901E+13,,647525,0.4981
05-10-2004,WIPRO,EQ,628,633,641.5,629.2,637.25,637.15,635.98,1096228,6.97184E+13,,376866,0.3438
06-10-2004,WIPRO,EQ,637.15,635,635,618.95,621,622,626.21,666931,4.17637E+13,,124339,0.1864
07-10-2004,WIPRO,EQ,622,622,636.9,622,635.05,632.45,628.83,692404,4.35402E+13,,250279,0.3615
08-10-2004,WIPRO,EQ,632.45,631,640.95,628,639.5,637.9,634.63,737994,4.6835E+13,,199561,0.2704
09-10-2004,WIPRO,EQ,637.9,635.3,640,625.25,636.15,636.7,636.25,106205,6.75728E+12,,13902,0.1309
11-10-2004,WIPRO,EQ,636.7,638,646.9,628.1,630.6,631.2,638.87,813030,5.19421E+13,,268514,0.3303
12-10-2004,WIPRO,EQ,631.2,641.25,644,617.3,626.5,627.7,629.18,1389385,8.74169E+13,,513228,0.3694
14-10-2004,WIPRO,EQ,627.7,633,666.2,633,659.15,659.85,650.94,2120098,1.38005E+14,,831883,0.3924
15-10-2004,WIPRO,EQ,659.85,660,676.7,646.2,650,649.65,661.1,2089324,1.38125E+14,,352757,0.1688
18-10-2004,WIPRO,EQ,649.65,655,656.4,636,636.1,637.9,645.94,1311277,8.47011E+13,,510785,0.3895
19-10-2004,WIPRO,EQ,637.9,640,653.4,640,652,651.95,649.8,1036276,6.73376E+13,,210960,0.2036
20-10-2004,WIPRO,EQ,651.95,652,654.9,644,647,646.8,649.15,714947,4.64108E+13,,179687,0.2513
21-10-2004,WIPRO,EQ,646.8,655,655,637.6,642.05,641.1,642.42,759130,4.87678E+13,,255223,0.3362
25-10-2004,WIPRO,EQ,641.1,640,643,631.05,631.05,634.3,636.86,465377,2.96378E+13,,96521,0.2074
26-10-2004,WIPRO,EQ,634.3,630.5,642,593.1,640.05,638.8,636.7,944432,6.01324E+13,,403332,0.4271
27-10-2004,WIPRO,EQ,638.8,645,728,640.1,641.05,641.7,644.25,692967,4.46443E+13,,168292,0.2429
28-10-2004,WIPRO,EQ,641.7,647,665,647,662,658.8,656.69,1116570,7.33236E+13,,436383,0.3908
29-10-2004,WIPRO,EQ,658.8,660.35,663.4,648,661,657.5,654.08,620098,4.05594E+13,,192850,0.311
01-11-2004,WIPRO,EQ,657.5,660,660,648.5,653.1,654.8,653.34,414327,2.70697E+13,,98523,0.2378
02-11-2004,WIPRO,EQ,654.8,656.05,665,651.15,659.05,660.4,658.12,950034,6.25236E+13,,459909,0.4841
03-11-2004,WIPRO,EQ,660.4,663,682.9,660.1,676.1,675.6,674.17,1068972,7.20674E+13,,238876,0.2235
04-11-2004,WIPRO,EQ,675.6,680,692,668.1,670,671.8,679.83,1067148,7.25483E+13,,294165,0.2757
05-11-2004,WIPRO,EQ,671.8,676,690,675.1,689.9,688.1,682.8,1195523,8.163E+13,,615003,0.5144
08-11-2004,WIPRO,EQ,688.1,687,694.75,684,686.95,687.35,690.67,1100978,7.60411E+13,,363396,0.3301
09-11-2004,WIPRO,EQ,687.35,690,694,686.1,692,689.4,689.69,959828,6.61985E+13,,367868,0.3833
10-11-2004,WIPRO,EQ,689.4,695,701,687.25,699,699.1,696.11,1013975,7.05842E+13,,468876,0.4624
11-11-2004,WIPRO,EQ,699.1,694.05,699.8,691,693,694.65,695.38,522904,3.63619E+13,,172028,0.329
12-11-2004,WIPRO,EQ,694.65,696,699,689,689.45,691.85,694.25,117311,8.14433E+12,,40237,0.343
16-11-2004,WIPRO,EQ,691.85,699,709.9,695,707,706.85,703.35,999101,7.02717E+13,,440433,0.4408
17-11-2004,WIPRO,EQ,706.85,704,720,703,720,717.75,712.57,685056,4.88149E+13,,265948,0.3882
18-11-2004,WIPRO,EQ,717.75,710,724,700,724,720.7,716.4,388257,2.78148E+13,,99200,0.2555
19-11-2004,WIPRO,EQ,720.7,716,719.95,710,713,713,714.82,350580,2.50602E+13,,95814,0.2733
22-11-2004,WIPRO,EQ,713,706.7,714,702.2,710.2,709.7,708.09,365510,2.58813E+13,,131986,0.3611
23-11-2004,WIPRO,EQ,709.7,712,719.7,710,717,714.9,715.57,309291,2.21319E+13,,53636,0.1734
24-11-2004,WIPRO,EQ,714.9,712,718.9,710,718.9,715.55,713.42,359678,2.566E+13,,108523,0.3017
25-11-2004,WIPRO,EQ,715.55,720,740,717.5,740,736.55,729.48,664097,4.84445E+13,,277267,0.4175
29-11-2004,WIPRO,EQ,736.55,739.8,767.5,737.25,762,761.85,757.91,808125,6.12483E+13,,268240,0.3319
30-11-2004,WIPRO,EQ,761.85,769,770,735,765.05,766.4,764.21,597846,4.56877E+13,,199925,0.3344
01-12-2004,WIPRO,EQ,766.4,766,766,750,756,755.2,754.88,949761,7.16955E+13,,464535,0.4891
02-12-2004,WIPRO,EQ,755.2,760,769.9,750.6,759,756.4,757.98,766827,5.8124E+13,,304900,0.3976
03-12-2004,WIPRO,EQ,756.4,758,759,739,751,749.65,747.84,737424,5.51473E+13,,300936,0.4081
06-12-2004,WIPRO,EQ,749.65,751.4,757.4,740,740,742.6,746.02,637181,4.7535E+13,,230158,0.3612
07-12-2004,WIPRO,EQ,742.6,738,760,738,756.5,757.15,753.89,734609,5.53814E+13,,250368,0.3408
08-12-2004,WIPRO,EQ,757.15,754.5,754.5,736,739,739.65,743.32,850000,6.31826E+13,,383632,0.4513
09-12-2004,WIPRO,EQ,739.65,746,747.9,733,740.1,738.5,742.95,736847,5.47439E+13,,336944,0.4573
10-12-2004,WIPRO,EQ,738.5,742,751,737.6,748,747.05,745.31,735056,5.47843E+13,,347740,0.4731
13-12-2004,WIPRO,EQ,747.05,748,754.95,742,749.5,750,749.64,405913,3.0429E+13,,190031,0.4682
14-12-2004,WIPRO,EQ,750,755,758.95,752,753.65,754.65,755.4,514203,3.88429E+13,,228320,0.444
15-12-2004,WIPRO,EQ,754.65,756,774.8,756,763.3,763.85,766.61,925840,7.09756E+13,,402156,0.4344
16-12-2004,WIPRO,EQ,763.85,765,771.9,761,768.25,769.85,766.28,405928,3.11055E+13,,142458,0.3509
17-12-2004,WIPRO,EQ,769.85,765,769.9,755,756,756.65,760.29,483931,3.67928E+13,,165417,0.3418
20-12-2004,WIPRO,EQ,756.65,750,770,750,767,767.45,764.35,466720,3.56737E+13,,187072,0.4008
21-12-2004,WIPRO,EQ,767.45,768,774,763,771.5,771.45,769.26,357805,2.75244E+13,,104679,0.2926
22-12-2004,WIPRO,EQ,771.45,773.7,774,745,757,755.45,758.18,872355,6.61401E+13,,239208,0.2742
